height,weight,label
150,113,fat
193,80,normal
167,44,thin
174,68,normal
195,71,normal
172,104,fat
186,63,thin
131,75,fat
142,85,fat
120,50,fat
142,44,normal
121,43,fat
127,67,fat
139,52,fat
180,102,fat
131,97,fat
131,66,fat
162,82,fat
161,66,fat
143,50,normal
164,110,fat
144,58,fat
153,36,thin
156,116,fat
142,109,fat
190,96,fat
158,66,fat
173,56,normal
156,94,fat
124,50,fat
143,75,fat
144,39,normal
147,72,fat
184,50,thin
192,35,thin
183,48,thin
188,90,fat
139,52,fat
125,107,fat
189,103,fat
134,41,normal
198,100,fat
167,68,normal
147,43,normal
189,81,normal
161,105,fat
190,47,thin
163,68,fat
194,50,thin
171,35,thin
152,108,fat
166,116,fat
125,82,fat
157,62,fat
154,50,normal
121,79,fat
160,61,normal
160,53,normal
171,103,fat
178,81,fat
185,50,thin
191,98,fat
121,60,fat
154,57,normal
130,116,fat
171,79,fat
176,101,fat
180,63,normal
141,113,fat
150,118,fat
174,102,fat
180,73,normal
154,110,fat
166,50,thin
176,115,fat
165,68,normal
145,94,fat
165,63,normal
172,111,fat
148,101,fat
196,87,normal
188,94,fat
148,81,fat
190,62,thin
169,93,fat
197,44,thin
172,113,fat
198,46,thin
197,104,fat
139,44,normal
121,66,fat
185,76,normal
154,114,fat
144,64,fat
147,57,fat
158,103,fat
143,69,fat
151,109,fat
183,35,thin
194,66,thin
198,119,fat
199,69,thin
158,80,fat
153,46,normal
145,63,fat
193,76,normal
199,60,thin
174,103,fat
149,88,fat
147,117,fat
124,70,fat
168,60,normal
174,79,fat
176,115,fat
120,43,fat
182,63,normal
156,72,fat
156,99,fat
155,94,fat
198,118,fat
181,71,normal
128,73,fat
144,115,fat
199,43,thin
160,47,thin
132,41,normal
145,76,fat
188,95,fat
167,101,fat
126,58,fat
129,87,fat
139,92,fat
136,91,fat
145,58,fat
156,61,fat
197,59,thin
125,58,fat
195,109,fat
165,93,fat
166,98,fat
189,75,normal
195,60,thin
192,99,fat
144,77,fat
123,74,fat
148,47,normal
168,45,thin
180,79,normal
174,56,thin
198,91,normal
150,55,normal
167,101,fat
167,110,fat
148,96,fat
123,48,fat
170,54,normal
198,118,fat
179,118,fat
151,76,fat
146,77,fat
127,115,fat
158,58,normal
127,82,fat
165,117,fat
142,74,fat
168,119,fat
158,111,fat
166,54,normal
166,60,normal
167,37,thin
189,49,thin
172,49,thin
135,71,fat
120,53,fat
142,99,fat
198,50,thin
131,96,fat
134,92,fat
155,88,fat
194,75,normal
156,110,fat
175,51,thin
177,70,normal
128,119,fat
183,59,thin
126,44,fat
131,49,fat
196,36,thin
146,112,fat
196,58,thin
196,60,thin
127,63,fat
130,118,fat
141,89,fat
179,112,fat
164,109,fat
138,76,fat
120,118,fat
180,112,fat
121,41,fat
123,49,fat
126,47,fat
131,79,fat
132,68,fat
187,72,normal
194,112,fat
131,47,fat
151,69,fat
148,88,fat
150,72,fat
186,96,fat
157,82,fat
194,58,thin
162,86,fat
172,94,fat
164,68,fat
157,95,fat
141,95,fat
144,46,normal
125,41,fat
161,114,fat
163,93,fat
199,72,thin
176,82,fat
193,65,thin
125,72,fat
147,80,fat
134,52,fat
166,53,normal
144,46,normal
132,79,fat
195,92,normal
171,94,fat
199,55,thin
145,86,fat
178,35,thin
120,53,fat
198,95,normal
182,47,thin
190,83,normal
189,56,thin
176,114,fat
134,89,fat
150,45,normal
177,111,fat
143,89,fat
147,76,fat
131,63,fat
170,100,fat
164,47,thin
149,75,fat
141,36,thin
159,69,fat
182,38,thin
144,76,fat
177,63,normal
165,63,normal
153,72,fat
170,93,fat
136,47,fat
123,38,fat
125,74,fat
120,84,fat
136,81,fat
142,109,fat
176,39,thin
174,118,fat
162,74,fat
173,37,thin
193,43,thin
155,110,fat
178,80,fat
161,35,thin
180,54,thin
161,118,fat
132,47,fat
188,90,fat
146,65,fat
126,54,fat
157,82,fat
147,109,fat
141,74,fat
162,68,fat
137,110,fat
182,52,thin
181,108,fat
157,59,normal
198,54,thin
170,53,thin
158,85,fat
185,81,normal
131,92,fat
140,109,fat
145,70,fat
185,72,normal
168,99,fat
143,88,fat
158,87,fat
198,79,normal
145,96,fat
197,113,fat
128,112,fat
191,80,normal
149,76,fat
172,44,thin
199,62,thin
149,81,fat
148,58,fat
199,71,thin
162,94,fat
190,119,fat
147,65,fat
157,91,fat
133,37,normal
196,76,normal
183,65,normal
187,89,fat
128,41,fat
161,94,fat
152,83,fat
171,71,normal
199,37,thin
195,98,fat
191,40,thin
159,109,fat
175,40,thin
184,39,thin
173,85,fat
178,107,fat
176,76,normal
176,60,normal
190,118,fat
138,51,fat
130,91,fat
168,59,normal
186,111,fat
121,45,fat
132,73,fat
126,45,fat
160,57,normal
148,103,fat
159,112,fat
185,65,normal
135,63,fat
161,116,fat
122,69,fat
129,59,fat
176,55,thin
187,61,thin
176,91,fat
176,95,fat
152,84,fat
121,98,fat
140,42,normal
186,82,normal
173,83,fat
160,36,thin
120,88,fat
125,60,fat
144,81,fat
161,76,fat
182,69,normal
138,51,fat
185,46,thin
156,54,normal
120,110,fat
181,81,normal
170,73,fat
124,38,normal
185,75,normal
133,54,fat
129,73,fat
124,101,fat
161,111,fat
141,113,fat
144,42,normal
180,56,thin
133,49,fat
133,48,fat
136,102,fat
164,51,normal
141,102,fat
133,64,fat
151,100,fat
142,45,normal
171,81,fat
172,100,fat
180,70,normal
193,105,fat
152,108,fat
158,37,thin
195,93,normal
191,43,thin
174,111,fat
150,42,normal
190,91,fat
171,88,fat
145,113,fat
153,71,fat
172,45,thin
176,46,thin
158,78,fat
194,119,fat
190,62,thin
187,73,normal
179,119,fat
175,64,normal
140,53,fat
193,73,normal
146,106,fat
153,104,fat
124,98,fat
168,65,normal
129,112,fat
178,106,fat
169,117,fat
160,45,thin
180,76,normal
158,119,fat
163,119,fat
141,96,fat
170,35,thin
174,49,thin
199,80,normal
187,47,thin
129,76,fat
149,45,normal
127,38,normal
163,36,thin
151,84,fat
169,59,normal
190,49,thin
149,74,fat
173,116,fat
135,102,fat
136,97,fat
188,95,fat
122,90,fat
134,59,fat
170,65,normal
128,84,fat
129,35,normal
188,49,thin
161,118,fat
184,100,fat
123,61,fat
122,81,fat
196,83,normal
147,44,normal
141,113,fat
166,109,fat
180,81,normal
144,60,fat
154,114,fat
136,74,fat
125,94,fat
174,58,normal
161,107,fat
173,98,fat
145,63,fat
181,35,thin
141,98,fat
143,107,fat
132,88,fat
151,35,thin
132,103,fat
134,61,fat
138,98,fat
122,63,fat
140,37,normal
194,38,thin
148,98,fat
139,93,fat
189,47,thin
174,61,normal
129,76,fat
121,79,fat
189,117,fat
135,89,fat
126,101,fat
176,47,thin
128,105,fat
131,78,fat
153,106,fat
185,104,fat
186,85,normal
172,46,thin
156,57,normal
193,64,thin
133,98,fat
141,101,fat
177,100,fat
192,56,thin
189,41,thin
165,75,fat
139,110,fat
161,106,fat
163,69,fat
191,52,thin
121,84,fat
147,70,fat
169,91,fat
158,70,fat
143,96,fat
162,77,fat
161,108,fat
149,110,fat
182,97,fat
125,105,fat
143,63,fat
138,73,fat
183,101,fat
156,87,fat
140,80,fat
141,106,fat
126,42,fat
188,88,normal
137,99,fat
180,52,thin
155,79,fat
173,119,fat
199,83,normal
180,112,fat
122,71,fat
174,77,fat
120,104,fat
157,42,thin
179,40,thin
182,107,fat
157,99,fat
164,51,normal
133,78,fat
147,90,fat
140,56,fat
130,88,fat
192,36,thin
160,84,fat
187,45,thin
185,61,thin
184,50,thin
153,73,fat
154,63,fat
175,54,thin
158,98,fat
178,116,fat
177,91,fat
159,64,fat
133,41,normal
162,77,fat
157,48,normal
147,80,fat
174,35,thin
151,109,fat
181,41,thin
120,100,fat
185,44,thin
148,53,normal
124,97,fat
131,63,fat
123,115,fat
127,115,fat
149,83,fat
194,90,normal
137,54,fat
128,78,fat
173,54,thin
144,46,normal
127,117,fat
137,78,fat
170,112,fat
144,55,fat
176,69,normal
147,102,fat
194,70,normal
199,94,normal
171,36,thin
188,97,fat
126,102,fat
138,97,fat
153,38,thin
185,71,normal
185,71,normal
172,43,thin
193,51,thin
160,85,fat
137,48,fat
125,60,fat
198,69,thin
166,70,fat
120,82,fat
139,47,normal
189,44,thin
135,39,normal
182,71,normal
179,67,normal
186,44,thin
153,77,fat
128,112,fat
181,73,normal
141,48,normal
179,45,thin
134,64,fat
135,61,fat
184,53,thin
172,110,fat
184,95,fat
133,36,normal
131,114,fat
141,46,normal
121,67,fat
153,95,fat
163,69,fat
148,83,fat
166,41,thin
180,98,fat
125,68,fat
179,79,normal
136,44,normal
140,94,fat
139,69,fat
130,118,fat
166,38,thin
147,67,fat
196,76,normal
161,113,fat
168,87,fat
153,119,fat
169,79,fat
156,73,fat
168,78,fat
183,96,fat
151,65,fat
138,101,fat
196,102,fat
177,42,thin
192,73,normal
150,112,fat
124,71,fat
180,63,normal
136,97,fat
132,66,fat
183,102,fat
152,53,normal
147,108,fat
166,69,fat
137,67,fat
171,55,normal
126,108,fat
130,72,fat
158,57,normal
197,54,thin
190,98,fat
130,100,fat
145,94,fat
140,78,fat
191,72,normal
185,99,fat
137,71,fat
179,60,normal
163,117,fat
168,93,fat
141,91,fat
134,119,fat
193,48,thin
133,104,fat
129,50,fat
197,71,thin
157,57,normal
184,85,fat
134,50,fat
131,99,fat
183,78,normal
159,66,fat
144,104,fat
160,114,fat
132,46,fat
172,59,normal
122,83,fat
132,106,fat
179,96,fat
170,103,fat
159,109,fat
144,76,fat
145,42,normal
148,73,fat
154,79,fat
155,55,normal
143,109,fat
195,60,thin
133,98,fat
197,111,fat
176,115,fat
156,78,fat
170,92,fat
150,80,fat
161,80,fat
185,49,thin
182,80,normal
141,69,fat
134,85,fat
179,76,normal
154,95,fat
140,47,normal
148,77,fat
166,46,thin
147,95,fat
175,43,thin
172,92,fat
175,108,fat
168,36,thin
178,85,fat
179,79,normal
183,116,fat
172,48,thin
180,85,fat
156,112,fat
154,76,fat
172,84,fat
165,118,fat
180,43,thin
123,48,fat
183,114,fat
180,44,thin
164,49,thin
159,93,fat
154,58,normal
157,107,fat
135,58,fat
141,102,fat
148,47,normal
163,118,fat
152,35,thin
162,86,fat
177,117,fat
174,76,fat
173,102,fat
177,44,thin
137,105,fat
127,48,fat
167,68,normal
126,88,fat
123,115,fat
125,67,fat
147,52,normal
123,97,fat
161,60,normal
163,101,fat
169,95,fat
120,107,fat
196,112,fat
184,106,fat
172,57,normal
181,41,thin
152,39,thin
137,71,fat
159,116,fat
159,57,normal
147,82,fat
148,110,fat
157,49,normal
147,92,fat
134,114,fat
137,45,normal
124,53,fat
196,50,thin
191,98,fat
190,51,thin
188,94,fat
192,100,fat
196,111,fat
160,80,fat
143,50,normal
177,69,normal
170,60,normal
156,91,fat
137,85,fat
155,110,fat
120,77,fat
178,100,fat
173,101,fat
162,82,fat
161,66,fat
193,81,normal
174,72,normal
193,35,thin
136,93,fat
173,119,fat
183,94,fat
161,51,normal
137,41,normal
161,93,fat
153,92,fat
154,50,normal
157,78,fat
161,35,thin
180,72,normal
137,82,fat
199,42,thin
135,80,fat
182,74,normal
171,96,fat
188,53,thin
147,55,fat
170,57,normal
121,53,fat
154,117,fat
186,83,normal
142,107,fat
199,101,fat
176,80,fat
181,118,fat
163,100,fat
173,49,thin
171,77,fat
162,75,fat
190,38,thin
182,86,fat
161,93,fat
154,62,fat
142,35,thin
134,51,fat
193,67,thin
140,84,fat
173,112,fat
149,73,fat
153,73,fat
171,110,fat
176,42,thin
170,116,fat
131,114,fat
191,109,fat
123,84,fat
164,110,fat
196,64,thin
196,101,fat
183,105,fat
176,56,thin
198,94,normal
186,37,thin
174,66,normal
127,102,fat
186,103,fat
120,74,fat
131,96,fat
138,116,fat
147,46,normal
177,42,thin
130,115,fat
132,115,fat
193,102,fat
173,77,fat
159,86,fat
174,96,fat
186,118,fat
167,60,normal
128,89,fat
125,62,fat
132,43,normal
180,56,thin
128,107,fat
181,79,normal
170,93,fat
122,100,fat
143,36,thin
159,84,fat
155,41,thin
169,65,normal
195,90,normal
165,63,normal
144,67,fat
163,113,fat
193,89,normal
166,92,fat
130,67,fat
128,113,fat
153,89,fat
173,97,fat
131,35,normal
156,103,fat
121,80,fat
199,115,fat
123,87,fat
123,48,fat
199,35,thin
139,60,fat
127,81,fat
140,71,fat
199,42,thin
189,82,normal
166,54,normal
169,119,fat
123,89,fat
166,95,fat
170,81,fat
144,117,fat
192,45,thin
132,51,fat
168,102,fat
172,80,fat
185,72,normal
170,66,normal
175,109,fat
122,74,fat
144,67,fat
197,41,thin
180,76,normal
138,78,fat
175,46,thin
149,67,fat
177,99,fat
125,68,fat
141,47,normal
151,98,fat
128,62,fat
165,119,fat
156,73,fat
164,86,fat
168,62,normal
133,51,fat
185,115,fat
176,103,fat
171,79,fat
148,83,fat
163,83,fat
193,96,fat
175,98,fat
150,67,fat
166,66,normal
149,101,fat
163,53,normal
189,107,fat
146,76,fat
198,52,thin
197,51,thin
134,77,fat
132,99,fat
154,57,normal
147,42,normal
145,70,fat
198,56,thin
150,45,normal
176,95,fat
130,93,fat
165,86,fat
159,99,fat
195,44,thin
199,54,thin
132,41,normal
150,56,normal
131,82,fat
140,63,fat
152,54,normal
187,85,normal
146,38,thin
168,79,fat
193,71,normal
189,116,fat
191,37,thin
173,75,fat
160,114,fat
145,37,thin
175,102,fat
137,42,normal
149,99,fat
184,47,thin
178,99,fat
152,90,fat
190,106,fat
188,112,fat
183,54,thin
147,99,fat
136,74,fat
166,36,thin
193,86,normal
167,68,normal
188,104,fat
168,73,fat
196,36,thin
199,96,normal
147,57,fat
193,110,fat
177,50,thin
185,72,normal
165,49,thin
127,71,fat
173,35,thin
183,47,thin
156,109,fat
149,114,fat
161,36,thin
124,83,fat
122,114,fat
181,51,thin
188,55,thin
157,87,fat
135,54,fat
124,70,fat
177,92,fat
151,106,fat
186,109,fat
190,96,fat
148,35,thin
178,108,fat
126,110,fat
195,41,thin
138,96,fat
139,78,fat
126,73,fat
123,100,fat
185,95,fat
164,98,fat
155,111,fat
176,114,fat
199,99,normal
142,43,normal
160,58,normal
120,50,fat
152,36,thin
197,99,fat
195,98,fat
191,103,fat
149,50,normal
190,76,normal
136,71,fat
174,49,thin
125,98,fat
179,86,fat
194,113,fat
141,117,fat
195,93,normal
173,76,fat
144,52,fat
153,44,normal
147,114,fat
187,43,thin
125,107,fat
161,58,normal
174,93,fat
167,70,fat
120,83,fat
166,100,fat
161,88,fat
176,58,normal
144,117,fat
139,41,normal
168,92,fat
174,99,fat
125,108,fat
137,91,fat
152,63,fat
135,111,fat
145,43,normal
199,97,normal
129,48,fat
187,68,normal
189,68,normal
153,86,fat
126,66,fat
160,62,normal
156,100,fat
136,100,fat
134,65,fat
128,119,fat
169,68,normal
128,40,normal
172,82,fat
188,89,fat
185,117,fat
165,66,normal
156,57,normal
149,98,fat
193,111,fat
179,69,normal
196,45,thin
171,59,normal
133,88,fat
178,46,thin
128,102,fat
162,90,fat
124,81,fat
152,113,fat
149,118,fat
139,91,fat
175,105,fat
179,118,fat
168,100,fat
149,76,fat
157,74,fat
136,66,fat
136,71,fat
129,113,fat
199,60,thin
126,53,fat
137,110,fat
138,39,normal
156,82,fat
122,61,fat
183,45,thin
148,83,fat
192,53,thin
159,35,thin
127,69,fat
134,79,fat
163,51,normal
140,55,fat
159,88,fat
168,110,fat
123,55,fat
169,76,fat
171,92,fat
153,48,normal
145,103,fat
178,102,fat
120,60,fat
123,117,fat
156,48,normal
166,79,fat
165,109,fat
192,87,normal
168,110,fat
141,52,fat
141,105,fat
154,105,fat
191,62,thin
155,99,fat
141,67,fat
175,91,fat
181,88,fat
140,42,normal
128,37,normal
198,67,thin
125,108,fat
167,45,thin
183,36,thin
124,96,fat
183,79,normal
165,61,normal
170,55,normal
183,52,thin
158,82,fat
191,98,fat
157,115,fat
151,44,normal
166,90,fat
170,107,fat
182,84,fat
158,51,normal
128,59,fat
195,37,thin
127,111,fat
151,101,fat
197,82,normal
174,92,fat
194,67,thin
147,95,fat
171,80,fat
160,50,normal
123,119,fat
145,110,fat
152,99,fat
142,65,fat
130,74,fat
142,93,fat
154,71,fat
170,66,normal
133,72,fat
188,37,thin
171,100,fat
187,42,thin
123,115,fat
197,95,normal
179,105,fat
142,63,fat
177,60,normal
131,104,fat
166,93,fat
181,94,fat
161,88,fat
148,97,fat
199,80,normal
167,78,fat
191,58,thin
163,42,thin
122,99,fat
198,80,normal
143,83,fat
142,92,fat
185,104,fat
188,83,normal
140,60,fat
193,65,thin
165,47,thin
177,86,fat
190,106,fat
184,115,fat
186,51,thin
161,99,fat
153,67,fat
140,114,fat
124,119,fat
181,88,fat
121,41,fat
148,42,normal
131,56,fat
137,44,normal
141,98,fat
188,98,fat
167,84,fat
126,61,fat
178,41,thin
191,60,thin
172,58,normal
157,55,normal
180,47,thin
187,101,fat
171,101,fat
131,86,fat
140,78,fat
178,82,fat
151,95,fat
180,38,thin
157,94,fat
137,94,fat
144,109,fat
197,48,thin
127,98,fat
179,84,fat
120,44,fat
144,119,fat
130,92,fat
143,108,fat
184,83,normal
195,112,fat
132,47,fat
140,94,fat
151,104,fat
168,82,fat
125,75,fat
148,57,fat
127,62,fat
124,89,fat
153,55,normal
136,47,fat
193,61,thin
198,102,fat
199,46,thin
133,44,normal
124,108,fat
169,41,thin
143,65,fat
172,79,fat
125,102,fat
136,86,fat
149,100,fat
142,80,fat
125,106,fat
176,100,fat
144,116,fat
134,54,fat
169,90,fat
139,47,normal
132,59,fat
183,48,thin
170,113,fat
174,92,fat
166,70,fat
173,107,fat
145,71,fat
169,114,fat
130,64,fat
161,41,thin
129,114,fat
191,84,normal
183,48,thin
145,76,fat
196,95,normal
195,92,normal
131,46,fat
180,92,fat
120,114,fat
130,118,fat
176,103,fat
142,53,fat
199,107,fat
127,36,normal
155,113,fat
190,116,fat
149,57,fat
151,111,fat
170,42,thin
134,35,normal
130,108,fat
137,45,normal
176,79,fat
197,96,normal
120,111,fat
197,45,thin
165,103,fat
191,79,normal
146,101,fat
169,80,fat
187,105,fat
122,74,fat
152,91,fat
126,38,normal
128,105,fat
176,114,fat
150,47,normal
162,41,thin
165,106,fat
163,46,thin
187,44,thin
152,114,fat
153,41,thin
127,53,fat
134,89,fat
160,75,fat
198,72,thin
169,96,fat
123,103,fat
148,42,normal
174,112,fat
194,75,normal
144,54,fat
195,104,fat
189,107,fat
146,76,fat
175,62,normal
134,42,normal
170,50,thin
125,70,fat
157,67,fat
174,63,normal
153,93,fat
173,98,fat
141,82,fat
179,100,fat
135,103,fat
136,101,fat
148,66,fat
169,107,fat
139,107,fat
198,103,fat
126,58,fat
164,69,fat
142,96,fat
185,37,thin
196,45,thin
170,48,thin
196,116,fat
124,59,fat
172,95,fat
158,102,fat
123,54,fat
163,76,fat
144,47,normal
179,48,thin
177,47,thin
136,87,fat
190,61,thin
184,115,fat
177,42,thin
127,107,fat
170,92,fat
154,86,fat
147,114,fat
135,44,normal
187,63,thin
195,63,thin
120,74,fat
198,90,normal
180,114,fat
185,101,fat
139,84,fat
187,116,fat
140,104,fat
149,42,normal
184,110,fat
164,88,fat
139,57,fat
143,83,fat
155,62,fat
167,38,thin
128,52,fat
169,102,fat
132,72,fat
151,93,fat
194,95,fat
147,111,fat
127,81,fat
181,104,fat
125,113,fat
191,119,fat
164,78,fat
125,85,fat
189,104,fat
127,37,normal
198,66,thin
167,90,fat
154,49,normal
139,42,normal
155,42,thin
176,85,fat
179,116,fat
123,95,fat
151,53,normal
170,115,fat
194,51,thin
180,112,fat
129,56,fat
160,81,fat
136,113,fat
162,71,fat
141,37,normal
173,62,normal
144,35,thin
133,46,fat
153,77,fat
163,66,normal
171,57,normal
131,106,fat
131,47,fat
170,84,fat
134,99,fat
169,90,fat
127,90,fat
177,71,normal
151,80,fat
174,109,fat
194,115,fat
145,44,normal
143,73,fat
181,96,fat
190,54,thin
137,114,fat
140,69,fat
190,71,normal
176,110,fat
182,96,fat
150,59,fat
149,57,fat
188,45,thin
131,65,fat
146,78,fat
150,114,fat
127,95,fat
170,82,fat
146,72,fat
127,117,fat
194,108,fat
146,95,fat
122,74,fat
164,87,fat
149,119,fat
158,53,normal
144,50,normal
124,92,fat
171,108,fat
175,41,thin
179,69,normal
172,118,fat
158,68,fat
131,40,normal
186,74,normal
160,94,fat
152,113,fat
155,43,thin
148,116,fat
194,43,thin
127,114,fat
195,116,fat
183,64,normal
182,94,fat
121,113,fat
122,52,fat
154,52,normal
137,68,fat
142,119,fat
185,90,fat
128,39,normal
183,95,fat
165,64,normal
159,108,fat
127,84,fat
131,79,fat
170,54,normal
144,81,fat
179,95,fat
170,74,fat
129,69,fat
191,78,normal
134,81,fat
157,115,fat
132,100,fat
132,39,normal
131,105,fat
147,113,fat
163,47,thin
178,119,fat
172,38,thin
133,48,fat
147,118,fat
199,111,fat
169,62,normal
177,118,fat
185,116,fat
141,46,normal
143,110,fat
171,66,normal
149,106,fat
167,64,normal
148,47,normal
150,81,fat
139,91,fat
150,98,fat
184,119,fat
164,109,fat
189,72,normal
165,43,thin
155,70,fat
194,99,fat
176,110,fat
130,106,fat
180,103,fat
191,94,fat
141,113,fat
147,99,fat
134,93,fat
171,69,normal
178,68,normal
161,36,thin
149,78,fat
177,64,normal
199,54,thin
136,85,fat
144,86,fat
145,112,fat
143,54,fat
188,86,normal
128,81,fat
156,48,normal
134,91,fat
142,61,fat
153,78,fat
162,103,fat
162,91,fat
149,36,thin
184,70,normal
188,92,fat
193,37,thin
163,103,fat
140,96,fat
131,35,normal
193,49,thin
163,75,fat
135,106,fat
144,91,fat
120,82,fat
156,111,fat
176,59,normal
162,46,thin
195,48,thin
193,38,thin
123,100,fat
193,67,thin
135,46,fat
175,55,thin
176,100,fat
144,90,fat
189,108,fat
133,76,fat
149,58,fat
128,51,fat
159,89,fat
189,96,fat
138,66,fat
152,57,normal
187,65,normal
166,79,fat
130,82,fat
190,114,fat
123,101,fat
184,36,thin
179,112,fat
190,36,thin
169,56,normal
131,50,fat
137,104,fat
163,90,fat
126,45,fat
195,37,thin
121,90,fat
156,97,fat
190,88,normal
189,87,normal
146,40,normal
189,54,thin
158,45,thin
173,114,fat
149,71,fat
169,62,normal
124,103,fat
179,109,fat
147,90,fat
126,85,fat
157,107,fat
142,111,fat
165,59,normal
199,60,thin
172,116,fat
170,41,thin
148,71,fat
188,92,fat
128,64,fat
194,64,thin
157,96,fat
170,50,thin
161,90,fat
182,55,thin
177,61,normal
171,85,fat
134,117,fat
141,82,fat
140,98,fat
154,43,thin
146,55,fat
158,96,fat
189,45,thin
128,54,fat
132,76,fat
150,48,normal
124,47,fat
191,84,normal
180,84,fat
126,92,fat
167,52,normal
175,59,normal
189,36,thin
161,37,thin
181,49,thin
138,55,fat
149,85,fat
191,83,normal
176,53,thin
194,110,fat
199,114,fat
153,105,fat
184,35,thin
164,78,fat
164,106,fat
139,98,fat
151,57,normal
167,70,fat
194,92,normal
134,58,fat
149,89,fat
129,89,fat
165,82,fat
163,70,fat
125,62,fat
125,118,fat
179,111,fat
152,69,fat
172,117,fat
142,87,fat
166,106,fat
133,110,fat
127,35,normal
159,88,fat
164,59,normal
152,77,fat
193,61,thin
142,58,fat
198,69,thin
134,37,normal
173,48,thin
151,85,fat
132,55,fat
199,104,fat
187,101,fat
134,86,fat
152,91,fat
169,41,thin
137,39,normal
146,84,fat
124,90,fat
159,55,normal
175,71,normal
176,81,fat
156,115,fat
121,79,fat
137,114,fat
155,80,fat
178,83,fat
142,71,fat
184,117,fat
122,87,fat
156,102,fat
195,53,thin
195,90,normal
166,112,fat
163,86,fat
122,97,fat
189,113,fat
143,63,fat
125,85,fat
169,69,normal
123,57,fat
144,84,fat
124,60,fat
137,58,fat
165,65,normal
174,77,fat
179,96,fat
191,41,thin
190,93,fat
176,89,fat
183,45,thin
167,69,normal
168,108,fat
142,70,fat
161,72,fat
135,116,fat
120,60,fat
177,84,fat
134,64,fat
120,100,fat
166,82,fat
181,38,thin
140,119,fat
179,89,fat
130,86,fat
153,62,fat
178,58,thin
165,98,fat
178,53,thin
155,96,fat
198,69,thin
178,89,fat
190,43,thin
159,53,normal
172,42,thin
144,111,fat
178,114,fat
187,117,fat
199,62,thin
140,43,normal
180,117,fat
130,68,fat
157,41,thin
190,36,thin
158,46,thin
138,56,fat
188,93,fat
170,99,fat
131,62,fat
172,88,fat
172,111,fat
147,71,fat
163,90,fat
146,106,fat
155,98,fat
175,83,fat
182,115,fat
142,118,fat
123,94,fat
193,66,thin
176,68,normal
179,99,fat
154,115,fat
125,45,fat
184,48,thin
141,43,normal
135,72,fat
139,87,fat
192,102,fat
139,86,fat
191,104,fat
141,86,fat
144,90,fat
120,73,fat
165,74,fat
139,49,fat
132,118,fat
161,72,fat
184,81,normal
197,93,normal
176,59,normal
132,68,fat
156,45,thin
161,90,fat
144,70,fat
149,119,fat
159,45,thin
150,70,fat
121,46,fat
148,105,fat
149,44,normal
149,106,fat
151,118,fat
179,38,thin
128,65,fat
158,109,fat
172,98,fat
131,100,fat
132,114,fat
124,59,fat
127,48,fat
130,80,fat
186,103,fat
156,92,fat
175,70,normal
178,51,thin
141,91,fat
198,110,fat
165,86,fat
196,80,normal
176,98,fat
190,55,thin
162,98,fat
160,102,fat
169,44,thin
151,99,fat
166,45,thin
146,79,fat
188,114,fat
132,99,fat
194,58,thin
151,58,fat
133,44,normal
158,116,fat
197,99,fat
141,102,fat
152,92,fat
143,79,fat
134,110,fat
192,50,thin
141,78,fat
173,62,normal
135,36,normal
183,107,fat
126,115,fat
135,50,fat
189,97,fat
193,48,thin
182,44,thin
177,41,thin
170,77,fat
179,44,thin
156,95,fat
127,77,fat
126,97,fat
175,35,thin
129,110,fat
172,61,normal
195,48,thin
163,40,thin
189,115,fat
129,64,fat
148,63,fat
196,74,normal
135,59,fat
139,114,fat
127,48,fat
160,96,fat
120,50,fat
145,91,fat
149,119,fat
162,113,fat
191,44,thin
184,75,normal
184,49,thin
178,102,fat
151,81,fat
162,58,normal
195,114,fat
187,55,thin
156,80,fat
125,68,fat
128,102,fat
126,75,fat
122,105,fat
165,91,fat
173,89,fat
175,46,thin
124,115,fat
158,56,normal
138,77,fat
169,42,thin
135,88,fat
199,58,thin
191,37,thin
149,86,fat
133,49,fat
193,101,fat
163,52,normal
181,97,fat
164,99,fat
151,90,fat
162,79,fat
135,50,fat
159,98,fat
120,58,fat
197,69,thin
152,37,thin
166,41,thin
188,100,fat
193,99,fat
174,38,thin
126,47,fat
173,81,fat
173,78,fat
126,102,fat
137,35,normal
128,59,fat
143,110,fat
121,75,fat
124,110,fat
129,42,fat
159,115,fat
184,70,normal
159,100,fat
145,65,fat
166,54,normal
178,68,normal
159,90,fat
151,43,normal
172,46,thin
182,116,fat
128,112,fat
196,75,normal
198,71,thin
121,40,fat
144,94,fat
151,100,fat
197,69,thin
183,63,normal
120,100,fat
187,79,normal
198,55,thin
133,80,fat
172,74,fat
155,96,fat
181,69,normal
165,75,fat
129,100,fat
179,92,fat
165,77,fat
140,98,fat
199,55,thin
125,96,fat
185,77,normal
184,45,thin
185,75,normal
177,115,fat
191,86,normal
132,98,fat
127,101,fat
124,44,fat
151,88,fat
149,88,fat
159,66,fat
120,66,fat
199,57,thin
187,117,fat
174,102,fat
181,37,thin
166,78,fat
144,93,fat
135,114,fat
125,71,fat
159,86,fat
154,54,normal
148,37,thin
164,52,normal
122,112,fat
140,47,normal
141,46,normal
165,106,fat
198,46,thin
165,36,thin
137,90,fat
129,63,fat
132,80,fat
161,81,fat
189,35,thin
135,70,fat
139,109,fat
172,50,thin
195,81,normal
131,96,fat
173,67,normal
176,118,fat
164,91,fat
179,60,normal
173,86,fat
186,41,thin
173,68,normal
133,86,fat
